确诊时间,省份,累计确诊,卫健委累计确诊,是否一致,累计出院,卫健委累计出院,是否一致,累计死亡,卫健委累计死亡,是否一致
1月24日,贵州,1,0,否,是,0,0,是
1月25日,贵州,1,0,否,是,0,0,是
1月26日,贵州,2,0,否,是,0,0,是
1月27日,贵州,2,0,否,是,0,0,是
1月28日,贵州,0,0,是,否,0,0,是
1月29日,贵州,3,0,否,是,0,0,是
1月30日,贵州,3,0,否,是,0,0,是
1月31日,贵州,14,0,否,否,0,0,是
2月1日,贵州,9,0,否,是,0,0,是
2月2日,贵州,8,0,否,是,0,0,是
2月3日,贵州,10,0,否,是,0,0,是
2月4日,贵州,8,0,否,否,0,0,是
2月5日,贵州,5,0,否,否,1,0,否
2月6日,贵州,8,0,否,是,0,0,是
2月7日,贵州,12,0,否,是,0,0,是
2月8日,贵州,6,6,是,否,0,6,否
1月10日,海南,0,0,是,是,0,0,是
1月11日,海南,0,0,是,是,0,0,是
1月12日,海南,0,0,是,是,0,0,是
1月13日,海南,0,0,是,是,0,0,是
1月14日,海南,0,0,是,是,0,0,是
1月15日,海南,0,0,是,是,0,0,是
1月16日,海南,0,0,是,是,0,0,是
1月17日,海南,0,0,是,是,0,0,是
1月18日,海南,0,0,是,是,0,0,是
1月19日,海南,0,0,是,是,0,0,是
1月20日,海南,0,0,是,是,0,0,是
1月21日,海南,0,0,是,是,0,0,是
1月22日,海南,4,0,否,是,0,0,是
1月23日,海南,4,0,否,是,0,0,是
1月24日,海南,9,0,否,是,0,0,是
1月25日,海南,5,0,否,是,0,0,是
1月26日,海南,9,0,否,是,0,0,是
1月27日,海南,9,0,否,是,1,0,否
1月28日,海南,5,0,否,是,0,0,是
1月29日,海南,3,0,否,否,0,0,是
1月30日,海南,3,0,否,是,0,0,是
1月31日,海南,8,0,否,是,0,0,是
2月1日,海南,6,0,否,是,0,0,是
2月2日,海南,7,0,否,否,0,0,是
2月3日,海南,9,0,否,是,0,0,是
2月4日,海南,12,0,否,否,0,0,是
2月5日,海南,11,0,否,否,0,0,是
2月6日,海南,11,0,否,否,1,0,否
2月7日,海南,11,0,否,是,0,0,是
2月8日,海南,7,6,否,否,0,6,否
1月10日,河北,0,0,是,是,0,0,是
1月11日,河北,0,0,是,是,0,0,是
1月12日,河北,0,0,是,是,0,0,是
1月13日,河北,0,0,是,是,0,0,是
1月14日,河北,0,0,是,是,0,0,是
1月15日,河北,0,0,是,是,0,0,是
1月16日,河北,0,0,是,是,0,0,是
1月17日,河北,0,0,是,是,0,0,是
1月18日,河北,0,0,是,是,0,0,是
1月19日,河北,0,0,是,是,0,0,是
1月20日,河北,0,0,是,是,0,0,是
1月21日,河北,0,0,是,是,0,0,是
1月22日,河北,1,0,否,是,0,0,是
1月23日,河北,1,0,否,是,1,0,否
1月24日,河北,6,0,否,是,0,0,是
1月25日,河北,5,0,否,是,0,0,是
1月26日,河北,5,0,否,是,0,0,是
1月27日,河北,15,0,否,是,0,0,是
1月28日,河北,15,0,否,是,0,0,是
1月29日,河北,17,0,否,是,0,0,是
1月30日,河北,17,0,否,是,0,0,是
1月31日,河北,14,0,否,是,0,0,是
2月1日,河北,8,0,否,否,0,0,是
2月2日,河北,9,0,否,是,0,0,是
2月3日,河北,13,0,否,是,0,0,是
2月4日,河北,9,0,否,否,0,0,是
2月5日,河北,22,0,否,否,0,0,是
2月6日,河北,14,0,否,是,0,0,是
2月7日,河北,24,0,否,否,0,0,是
2月8日,河北,11,6,否,否,1,6,否
1月10日,河南,0,0,是,是,0,0,是
1月11日,河南,0,0,是,是,0,0,是
1月12日,河南,0,0,是,是,0,0,是
1月13日,河南,0,0,是,是,0,0,是
1月14日,河南,0,0,是,是,0,0,是
1月15日,河南,0,0,是,是,0,0,是
1月16日,河南,0,0,是,是,0,0,是
1月17日,河南,0,0,是,是,0,0,是
1月18日,河南,0,0,是,是,0,0,是
1月19日,河南,0,0,是,是,0,0,是
1月20日,河南,0,0,是,是,0,0,是
1月21日,河南,1,0,否,是,0,0,是
1月22日,河南,4,0,否,是,0,0,是
1月23日,河南,4,0,否,是,0,0,是
1月24日,河南,23,0,否,是,0,0,是
1月25日,河南,51,0,否,是,1,0,否
1月26日,河南,45,0,否,是,0,0,是
1月27日,河南,40,0,否,是,0,0,是
1月28日,河南,38,0,否,否,1,0,否
1月29日,河南,72,0,否,否,0,0,是
1月30日,河南,74,0,否,否,0,0,是
1月31日,河南,70,0,否,是,0,0,是
2月1日,河南,71,0,否,否,0,0,是
2月2日,河南,73,0,否,否,0,0,是
2月3日,河南,109,0,否,否,0,0,是
2月4日,河南,89,0,否,否,0,0,是
2月5日,河南,87,0,否,否,0,0,是
2月6日,河南,63,0,否,否,1,0,否
2月7日,河南,67,0,否,否,1,0,否
2月8日,河南,53,6,否,否,2,6,否
1月10日,黑龙江,0,0,是,是,0,0,是
1月11日,黑龙江,0,0,是,是,0,0,是
1月12日,黑龙江,0,0,是,是,0,0,是
1月13日,黑龙江,0,0,是,是,0,0,是
1月14日,黑龙江,0,0,是,是,0,0,是
1月15日,黑龙江,0,0,是,是,0,0,是
1月16日,黑龙江,0,0,是,是,0,0,是
1月17日,黑龙江,0,0,是,是,0,0,是
1月18日,黑龙江,0,0,是,是,0,0,是
1月19日,黑龙江,0,0,是,是,0,0,是
1月20日,黑龙江,0,0,是,是,0,0,是
1月21日,黑龙江,0,0,是,是,0,0,是
1月22日,黑龙江,2,0,否,是,0,0,是
1月23日,黑龙江,2,0,否,是,1,0,否
1月24日,黑龙江,5,0,否,是,0,0,是
1月25日,黑龙江,6,0,否,是,0,0,是
1月26日,黑龙江,6,0,否,是,0,0,是
1月27日,黑龙江,9,0,否,是,0,0,是
1月28日,黑龙江,7,0,否,是,0,0,是
1月29日,黑龙江,6,0,否,是,0,0,是
1月30日,黑龙江,16,0,否,是,1,0,否
1月31日,黑龙江,21,0,否,是,0,0,是
2月1日,黑龙江,15,0,否,否,0,0,是
2月2日,黑龙江,23,0,否,是,0,0,是
2月3日,黑龙江,37,0,否,是,0,0,是
2月4日,黑龙江,35,0,否,否,0,0,是
2月5日,黑龙江,37,0,否,否,1,0,否
2月6日,黑龙江,50,0,否,否,0,0,是
2月7日,黑龙江,19,0,否,否,2,0,否
2月8日,黑龙江,40,6,否,否,1,6,否
1月10日,湖北,41,0,否,否,1,0,否
1月11日,湖北,0,0,是,否,0,0,是
1月12日,湖北,0,0,是,否,0,0,是
1月13日,湖北,0,0,是,是,0,0,是
1月14日,湖北,0,0,是,是,0,0,是
1月15日,湖北,0,0,是,否,1,0,否
1月16日,湖北,4,0,否,否,0,0,是
1月17日,湖北,17,0,否,否,0,0,是
1月18日,湖北,59,0,否,否,1,0,否
1月19日,湖北,77,0,否,否,1,0,否
1月20日,湖北,72,0,否,是,2,0,否
1月21日,湖北,105,0,否,否,3,0,否
